,affiliation,lat,long
948,"Key Laboratory of Metabolism and Molecular Medicine, Ministry of Education, Department of Biochemistry and Molecular Biology, School of Basic Medical Sciences, Shanghai Medical College of Fudan University, Shanghai, China",31.197416,121.451534
949,"Cancer Genome Research Group, German Cancer Research Center (DKFZ) and National Center for Tumor Diseases (NCT), Im Neuenheimer Feld 460, Heidelberg, Germany",49.4184174,8.6639751
950,"Key Laboratory of Horticultural Plant Biology, Ministry of Education, Key Laboratory of Horticultural Crop Biology and Genetic improvement (Central Region), MOA, Huazhong Agricultural University, Wuhan, Hubei, 430070, China",30.475126,114.353035
951,"Department of Molecular Genetics, Weizmann Institute of Science, Rehovot, Israel",31.9066949,34.8077919
952,"Department of Molecular Genetics, Weizmann Institute of Science, Rehovot, Israel",31.9066949,34.8077919
953,"Department of Ecology, Swedish University of Agricultural Sciences, Uppsala, Sweden",59.8181284,17.6577764
954,"Next Generation Sequencing Group, Max Planck Institute for Molecular Genetics, Berlin, Germany",52.444311,13.273748
955,"Vancouver Prostate Centre & Department of Urologic Sciences, University of British Columbia, Vancouver, BC, Canada",49.261793,-123.1259096
956,"Scylla Biotech Srl, Messina, Italy",38.1937335,15.5542057
957,"Department of Pharmacy, Southwest Hospital, Third Military Medical University, Chongqing, Peopleís Republic of China",29.535509,106.448107
958,"Immunology Department, Hospital Universitario Central de Asturias, Oviedo, Spain",43.375666,-5.8274491
959,"Mathematical and Statistical Computing Laboratory, Center for Information Technology, National Institutes of Health, Bethesda, Maryland, United States of America",38.984652,-77.0947092
960,"Department of Human Genetics, Radboud University Medical Center, Nijmegen, The Netherlands",51.8235728,5.8611812
961,"Department of Human Genetics, Radboud University Medical Center, Nijmegen, The Netherlands",51.8235728,5.8611812
962,"Department of Computer Science, Stanford University, Stanford, California, United States of America",37.4300473,-122.1733617
963,"Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, Massachusetts, United States of America",42.3788729,-71.1155509
964,"Institut Pasteur, Lyssavirus Dynamics and Host Adaptation Unit, National Reference Centre for Rabies, WHO Reference Center for Reference and Research on Rabies, Paris, France",48.8403734,2.3112488
965,"Department of Biology, Tufts University, Medford, Massachusetts, United States of America",42.4157469,-71.1266045
966,"University of Liverpool, School of Biological Sciences, Cornwall House, United Kingdom",53.4068635,-2.9633209
967,"Abbott Laboratories, Abbott Park, Illinois, United States of America",42.3282594,-87.8909936
968,"Abbott Laboratories, Abbott Park, Illinois, United States of America",42.3282594,-87.8909936
969,"Department of Psychiatry, Washington University, St. Louis, Missouri, United States of America",38.6487895,-90.3107962
970,"Midwest Respiratory Virus Program, Medical College of Wisconsin, Milwaukee, WI, USA",43.058618,-87.914938
971,"Institute of Genetics, Vetsuisse Faculty, University of Bern, Bern, Switzerland",46.9504896,7.438119
972,"Institute of Genetics, Vetsuisse Faculty, University of Bern,Bern, Switzerland",46.9504896,7.438119
973,"Institute of Genetics, Vetsuisse Faculty, University of Bern,Bern, Switzerland",46.9504896,7.438119
974,"Wellcome Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom",52.0789745,0.18647
975,"Wellcome Sanger Institute, Wellcome Genome Campus, Hinxton, Cambridge, United Kingdom",52.0789745,0.18647
976,"Pathogen Functional Genomics Resource Center, J. Craig Venter Institute, Rockville, Maryland, United States of America",39.1036613,-77.1989552
977,"Department of Ecology and Evolutionary Biology, University of Toronto, Toronto, Ontario, Canada",43.6628917,-79.3956564
978,"Department of Ecology and Evolutionary Biology, University of Toronto, Toronto, Ontario, Canada",43.6628917,-79.3956564
979,"Department of Ecology and Evolutionary Biology, University of Toronto, Toronto, Ontario, Canada",43.6628917,-79.3956564
980,"Department of Cell and Molecular Biology, Karolinska Institutet, Stockholm, Sweden",59.3497579,18.0253795
981,"Department of Cell and Molecular Biology, Karolinska Institutet, Stockholm, Sweden",59.3497579,18.0253795
982,"Department of Reconstructive Sciences, Center for Regenerative Medicine and Developmental Biology, University of Connecticut Health Center, Farmington, Connecticut, United States of America",41.7307425,-72.7904775
983,"State Key Laboratory of Agrobiotechnology and Ministry of Agriculture Key Laboratory of Plant Pathology, China Agricultural University, Beijing, China",40.004202,116.352988
984,"State Key Laboratory of Agrobiotechnology and Ministry of Agriculture Key Laboratory of Plant Pathology, China Agricultural University, Beijing, China",40.004202,116.352988
985,"Department of Biology, Middle Tennessee State University, Murfreesboro, Tennessee, 37132, United States of America",35.8486105,-86.3648813
986,"U.S. Department of Energy Joint Genome Institute, Walnut Creek, California, United States of America",37.9313884,-122.0217454
987,"Department of Bio and Brain Engineering, KAIST, Daejeon, Republic of Korea",36.3721427,127.36039
988,"Department of Bio and Brain Engineering, KAIST, Daejeon, Republic of Korea",36.3721427,127.36039
989,"NetBio, Waltham, Massachusetts, United States of America",42.3881616,-71.2631075
990,"Ludwig Institute for Cancer Research Ltd, New York Branch at Memorial Sloan-Kettering Cancer Center, New York, New York, United States of America",40.7641895,-73.9562397
991,"Department of Pharmacology and Experimental Neuroscience, University of Nebraska Medical Center, Omaha, Nebraska, United States of America",41.2548532,-95.9757336
992,"Department of Ophthalmology, Columbia University, New York, New York, United States of America",40.8411617,-73.9412346
993,"Google.org, Mountain View, California, United States of America",37.4219999,-122.0840575
994,"Google.org, Mountain View, California, United States of America",37.4219999,-122.0840575
995,"Department of Pathology and Laboratory Medicine, University of Wisconsin-Madison, Madison, Wisconsin, United States of America",43.0752887,-89.4330839
996,"Inserm, U900, Paris, France",48.856614,2.3522219
997,"Department of Molecular Microbiology, Washington University School of Medicine, St. Louis, Missouri, United States of America",38.6351441,-90.2629289
998,"Department of Molecular Microbiology, Washington University School of Medicine, St. Louis, Missouri, United States of America",38.6351441,-90.2629289
999,"Research Institute of Pediatrics, Qilu Childrenís Hospital of Shandong University, Jiínan, 250022, China",36.64893,117.029014
1000,"Wellcome Trust Sanger Institute, Wellcome
                    Trust Genome Campus, Hinxton, Cambridge, United Kingdom",52.0789745,0.18647
1001,"Wellcome Trust Sanger Institute, Wellcome
                    Trust Genome Campus, Hinxton, Cambridge, United Kingdom",52.0789745,0.18647
1002,"Laboratoire de GÈnÈtique MolÈculaire Humaine, DÈpartement de Recherche Scientifique, Institut Pasteur du Maroc, Casablanca, Morocco",33.5738984,-7.6245013
1003,"Genes and Disease Program, Center for Genomic Regulation (CRG-UPF), Barcelona, Spain",41.3853788,2.1940517
1004,"Department of Pathology and Laboratory Medicine, American University of Beirut, Beirut, Lebanon",33.9008359,35.480744
1005,"Department of Biochemistry and Molecular Pharmacology, University of Massachusetts Medical School, Worcester, Massachusetts, United States of America",42.2777464,-71.7632542
1006,,37.2256055,-95.7162018
1007,"HRH Prince Alwaleed Bin Talal Bin Abdulaziz Alsaud Institute for Computational Biomedicine and Department of Physiology and Biophysics, Weill Cornell Medical College, New York, New York, United States of America",40.760765,-73.960226
1008,"Unit of Genomics of Complex Diseases, Biomedical Research Institute Sant Pau (IIB-Sant Pau), Barcelona, Spain",41.4150561,2.1757826
1009,"Whitehead Institute for Biomedical Research, Cambridge, Massachusetts, United States of America",42.3634197,-71.089366
1010,"Department of Psychiatry, Nagoya University Graduate School of Medicine, Nagoya, Japan",35.1541625,136.9689353
1011,"Institute of Genetics, Vetsuisse Faculty, University of Bern, Bern, Switzerland",46.9504896,7.438119
1012,"Key Laboratory of Carcinogenesis and Translational Research (Ministry of Education), Peking University Cancer Hospital & Institute, Beijing, China",39.986913,116.3058739
1013,"Center for Molecular and Translational Human Infectious Diseases Research, The Methodist Hospital Research Institute and Department of Pathology, Houston, Texas, United States of America",29.7107039,-95.3995347
1014,"Center for Human Genetic Research, Massachusetts General Hospital, Boston, Massachusetts, United States of America",42.3631542,-71.0688334
1015,"Department of Biology, Botanical Garden, University of Naples Federico II, Naples Italy",40.860675,14.263421
1016,"Biochemistry Department, Hospital Universitari Vall d'Hebron (HUVH), Vall d'Hebron Institut de Recerca (VHIR), Universitat AutÚnoma de Barcelona (UAB), Barcelona, Spain",41.4267283,2.1414058
1017,"Servicio de MicrobiologÌa ClÌnica y Enfermedades Infecciosas, Hospital General Universitario Gregorio MaraÒÛn, Madrid, Spain",40.4167754,-3.7037902
1018,"Viral Infection and Immunity Unit, National Centre for Microbiology. Instituto de Salud Carlos III, Majadahonda, Madrid, Spain",40.4737586,-3.8683123
1019,"Institute for Clinical Genetics, Faculty of Medicine Carl Gustav Carus, Technische Universit‰t Dresden, Dresden, Germany",51.0504088,13.7372621
1020,"Institute for Clinical Genetics, Faculty of Medicine Carl Gustav Carus, Technische Universit‰t Dresden, Dresden, Germany",51.0504088,13.7372621
1021,"Division of Cancer Genomics, National Cancer Center Research Institute, Chuo-ku, Tokyo, Japan",35.6662893,139.7678712
1022,"Department of Synthetic Biology and Bioenergy, J. Craig Venter Institute, La Jolla, California, United States of America",32.8328112,-117.2712717
1023,"Ecology, Evolution and Natural Resources, Institute of Marine and Coastal Sciences, Rutgers, The State University of New Jersey, New Brunswick, New Jersey, United States of America",40.4765555,-74.4379894
1024,"Medical Genetics Branch, National Human Genome Research Institute, National Institutes of Health, Bethesda, Maryland, United States of America",39.003571,-77.101331
1025,"Department of Pediatrics, Nowon Eulji Medical Center, Eulji University, Seoul, Republic of Korea",37.6541917,127.056793
1026,"Faculty of Medicine, Imperial College London, Hammersmith Hospital, London, United Kingdom",51.4987997,-0.1748772
1027,"Faculty of Medicine, Imperial College London, Hammersmith Hospital, London, United Kingdom",51.4987997,-0.1748772
1028,"Department of Ophthalmology, Donders Institute for Brain, Cognition and Behaviour, Radboud University Medical Center, Nijmegen, the Netherlands",51.8193166,5.8596925
1029,"U.O. Genetica Medica, Policlinico SantíOrsola-Malpighi, University of Bologna, Bologna, Italy",44.4926878,11.3603582
1030,"Department of Obstetrics, Gynecology and Reproductive Sciences, Icahn School of Medicine at Mount Sinai, New York, New York, United States of America",40.789449,-73.954116
1031,"Department of Obstetrics, Gynecology and Reproductive Sciences, Icahn School of Medicine at Mount Sinai, New York, New York, United States of America",40.789449,-73.954116
1032,"Department of Obstetrics, Gynecology and Reproductive Sciences, Icahn School of Medicine at Mount Sinai, New York, New York, United States of America",40.789449,-73.954116
1033,"Department of Plant Sciences, University of Cambridge, Cambridge, United Kingdom",52.202624,0.1215365
1034,"Department of Plant Sciences, University of Cambridge, Cambridge, United Kingdom",52.202624,0.1215365
1035,"Center for Life Course Health Research, Faculty of Medicine, University of Oulu, Oulu, Finland",65.0593177,25.4662935
1036,"Aquaculture Genetics and Breeding Laboratory, Centro de Investigaciones BiolÛgicas del Noroeste, La Paz, Baja California Sur, Mexico",24.1360293,-110.4259859
1037,"Institute for Biomedical Technologies, National Research Council, Milan, Italy",45.4755459,9.2256993
1038,"Innovative Genomics Initiative, University of California, Berkeley, Berkeley, California, United States of America",37.8737896,-122.2668741
1039,"Innovative Genomics Initiative, University of California, Berkeley, Berkeley, California, United States of America",37.8737896,-122.2668741
1040,"Cancer Research Program, Garvan Institute of Medical Research, Sydney, Australia",-33.8791267,151.2214505
1041,"Division of Human Genetics, Department of Pediatrics, Cincinnati Children's Hospital Medical Center, Cincinnati, Ohio, 45229, United States of America",39.1404751,-84.5015397
1042,"Department of Urology, Faculty of Medicine, University of Tsukuba, Tsukuba, Japan",36.093572,140.1032513
1043,"The Research Institute at Nationwide Childrenís Hospital, Center for Microbial Pathogenesis, Columbus, Ohio, United States of America",39.9531067,-82.9794727
1044,"The Research Institute at Nationwide Childrenís Hospital, Center for Microbial Pathogenesis, Columbus, Ohio, United States of America",39.9531067,-82.9794727
1045,"H3Africa Bioinformatics Network (H3ABioNet) Node, National Biotechnology Development Agency (NABDA), Federal Ministry of Science and Technology (FMST), Abuja, Nigeria",9.0764785,7.398574
1046,"Grupo de Pesquisa em Biologia do Schistosoma mansoni e sua InteraÁ„o com o Hospedeiro, Centro de Pesquisas RenÈ Rachou, FundaÁ„o Oswaldo Cruz, Belo Horizonte, Minas Gerais, Brasil",-19.9213687,-43.9527017
1047,"Department of Laboratory Medicine, Seoul National University College of Medicine, Seoul, Korea",37.459882,126.9519053
1048,"Department of Endocrinology, Diabetes & Metabolism, Christian Medical College, Vellore, India",12.9245557,79.1348115
1049,"Department of Ophthalmology, University of Bonn, Bonn, Germany",50.7267715,7.0865227
1050,"Department of Investigational Cancer Therapeutics (Phase I Clinical Trials Program), Division of Cancer Medicine, The University of Texas MD Anderson Cancer Center, Houston, Texas, United States of America",29.7065843,-95.3970632
1051,"Spin off SINAGRI s.r.l., Bari, Italy",41.1107136,16.8832668
1052,"Cardiovascular Genetics Center, IdIBGi-Universitat de Girona, Girona, Spain",41.9857028,2.8272011
1053,"Laboratory for Microbiology, Parasitology and Hygiene (LMPH), University of Antwerp, Universiteitsplein 1, B-2610, Wilrijk, Belgium",51.1599154,4.4075716
1054,"Department of Developmental Neurobiology, St. Jude Children's Research Hospital, Memphis, Tennessee, United States of America",35.1545924,-90.0427285
1055,"Baker Institute for Animal Health, Cornell University, Ithaca, NY, United States of America",42.4280528,-76.4543639
1056,"Department of Otolaryngology-Head and Neck Surgery, University of California San Francisco, San Francisco, California, United States of America",37.78542,-122.439622
1057,"University of Szeged, Faculty of Medicine, Department of Pediatrics and Pediatric Health Center, Szeged, Hungary",46.245191,20.1496419
1058,"Institute for Parasitology, Justus-Liebig-University, Giessen, Germany",50.5804673,8.6771403
1059,"Institute for Parasitology, Justus-Liebig-University, Giessen, Germany",50.5804673,8.6771403
1060,"Department of Veterinary Biosciences, University of Helsinki, Helsinki, Finland",60.1726348,24.9510419
1061,"Department of Veterinary Biosciences, University of Helsinki, Helsinki, Finland",60.1726348,24.9510419
1062,"Institute for Lung Research, Philipps University, Marburg, Germany",50.8106859,8.7741641
1063,"Molecular Mycobacteriology, Research Center Borstel, Borstel, Germany",53.8212708,10.1933921
1064,"Division of Zoonoses, Center for Immunology & Pathology, National Institute of Health, Korea Centers for Disease Control & Prevention, Cheongju-si, Chungcheongbuk-do, South Korea",36.6391538,127.327156
1065,"Department of Children's and Adolescent Health, Public Health College of Harbin Medical University, Harbin, Heilongjiang, People's Republic of China",45.7003851,126.6202132
1066,"Department of Pathology, Case Western Reserve University and Case Medical Center, Cleveland, Ohio, United States of America",41.5043413,-81.6083838
1067,"ENT Department, Xiangya Hospital, Central South University, Changsha, Hunan, China",28.187002,112.993998
1068,"Department of Molecular Medicine and Surgery, Karolinska Institutet, Stockholm, Sweden",59.3481484,18.0236579
1069,"Division of Hematology-Oncology, Department of Medicine, Samsung Medical Center, Sungkyunkwan University School of Medicine, Seoul, Korea",37.4881568,127.0855952
1070,"Key Laboratory of Metabolism and Molecular Medicine, Ministry of Education, Department of Biochemistry and Molecular Biology, Collaborative Innovation Center of Genetics and Development, Institutes of Biomedical Sciences, School of Basic Medical Sciences, Fudan University, Shanghai, China",31.2974197,121.5036178
1071,"Key Laboratory of Metabolism and Molecular Medicine, Ministry of Education, Department of Biochemistry and Molecular Biology, Collaborative Innovation Center of Genetics and Development, Institutes of Biomedical Sciences, School of Basic Medical Sciences, Fudan University, Shanghai, China",31.2974197,121.5036178
1072,"DÈpartement de GÈnÈtique MÈdicale, HÙpital Arnaud de Villeneuve, Montpellier Cedex 5, France",43.6323305,3.8496282
1073,"DÈpartement de GÈnÈtique MÈdicale, HÙpital Arnaud de Villeneuve, Montpellier Cedex 5, France",43.6323305,3.8496282
1074,Department of Molecular Biology and Genetics,42.4464096,-76.4782923
1075,"Department of Experimental Hematopathology, Institute of Pathology, CharitÈ Medical University, Berlin, Berlin, Germany",52.5416483,13.3404984
1076,"Samsung Genome Institute, Samsung Medical Center, Seoul, Korea",37.4881568,127.0855952
1077,"Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom",52.0789745,0.18647
1078,"Bioinformatics Centre, University of Copenhagen, Copenhagen, Denmark",55.6802303,12.5724096
1079,"Bioinformatics Centre, University of Copenhagen, Copenhagen, Denmark",55.6802303,12.5724096
1080,"Cancer Research Technology Program, Frederick National Laboratory for Cancer Research, Leidos Biomedical Research, Inc., Frederick, Maryland, United States of America",39.4387733,-77.3626122
1081,"Department of Genetics & Genomics, Instituto de InvestigaciÛn Sanitaria-FundaciÛn JimÈnez DÌaz University Hospital- Universidad AutÛnoma de Madrid (IIS-FJD, UAM), Madrid, Spain",40.4392592,-3.7183781
1082,"Faculty of Science, Toho University, Funabashi, Chiba, Japan",35.6945485,139.9827277
1083,"Faculty of Science, Toho University, Funabashi, Chiba, Japan",35.6945485,139.9827277
1084,"State Key Laboratory of Reproductive Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing, China",39.9041999,116.4073963
1085,"State Key Laboratory of Reproductive Biology, Institute of Zoology, Chinese Academy of Sciences, Beijing, China",39.9041999,116.4073963
1086,"IASMA Research Center, San Michele all'Adige, Trento, Italy",46.191795,11.1361422
1087,"The Wellcome Trust Sanger Institute, Hinxton, Cambridge, United Kingdom",52.0797096,0.1857654
1088,"The Wellcome Trust Sanger Institute, Hinxton, Cambridge, United Kingdom",52.0797096,0.1857654
1089,"Center for Medical Genetics, Ghent University, Ghent, Belgium",51.0228218,3.7232417
1090,"LaboratÛrio de VÌrus RespiratÛrios e do Sarampo, Instituto Oswaldo Cruz/Fiocruz, Rio de Janeiro, Rio de Janeiro, Brazil",-22.875704,-43.242977
1091,"Department of Pathology, Peking Union Medical College Hospital, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing 100730, China",39.911431,116.41481
1092,"Department of Health and Environmental Sciences, Graduate School of Medicine, Kyoto University, Kyoto, Japan",35.0228862,135.7768066
1093,"Yale School of Public Health, Department of Epidemiology and Public Health, New Haven, Connecticut, United States of America",41.3037199,-72.932118
1094,"Laboratory of Addiction Genetics, Department of Pharmacology and Experimental Therapeutics and Department of Psychiatry, Boston University School of Medicine, Boston, Massachusetts, United States of America",42.3363288,-71.0722012
1095,"Laboratory of Addiction Genetics, Department of Pharmacology and Experimental Therapeutics and Department of Psychiatry, Boston University School of Medicine, Boston, Massachusetts, United States of America",42.3363288,-71.0722012
1096,"State Key Laboratory of Protein and Plant Gene Research, Center for Bioinformatics, School of Life Sciences & Peking-Tsinghua Center for Life Sciences, Peking University, Beijing, China",39.9900483,116.3070928
1097,"State Key Laboratory of Protein and Plant Gene Research, Center for Bioinformatics, School of Life Sciences & Peking-Tsinghua Center for Life Sciences, Peking University, Beijing, China",39.9900483,116.3070928
1098,"Department of Pediatric Oncology/Hematology, Erasmus Medical Center/Sophia Childrenís Hospital, Rotterdam, The Netherlands",51.9108848,4.4678541
1099,"Department of Pediatric Oncology/Hematology, Erasmus Medical Center/Sophia Childrenís Hospital, Rotterdam, The Netherlands",51.9108848,4.4678541
1100,"Department of Pediatric Oncology/Hematology, Erasmus Medical Center/Sophia Childrenís Hospital, Rotterdam, The Netherlands",51.9108848,4.4678541
1101,"Allen Discovery Center and Department of Pathology, University of Washington School of Medicine, Seattle, Washington, United States of America",47.6499333,-122.3084015
1102,"Allen Discovery Center and Department of Pathology, University of Washington School of Medicine, Seattle, Washington, United States of America",47.6499333,-122.3084015
1103,"Repositive Ltd, Betjeman House, Cambridge, United Kingdom",52.1941959,0.1312274
1104,"Public Health Microbiology Laboratory, Forensic and Scientific Services, Queensland Department of Health, Brisbane, Queensland, Australia",-27.5590829,153.043644
1105,"MusÈum national d'Histoire naturelle, DÈpartement SystÈmatique et …volution, UMR 7138 SystÈmatique, Adaptation, …volution UPMC-CNRS-MNHN-IRD-ENS, Paris, France",48.8433896,2.3634888
1106,"The Jackson Laboratory, Bar Harbor, Maine, United States of America",44.3651997,-68.1960953
1107,"Department of Neurology, University of California San Francisco, San Francisco, California, United States of America",37.7630895,-122.4578144
1108,"Scientific Institute IRCCS E. MEDEA, Bioinformatics, Bosisio Parini, Italy",45.7880257,9.2882538
1109,"Scientific Institute IRCCS E. MEDEA, Bioinformatics, Bosisio Parini, Italy",45.7880257,9.2882538
1110,"Division of Oncology, Department of Medicine, Stanford University School of Medicine, Stanford, California, United States of America",37.4318102,-122.175758
1111,"Department of Chemical Engineering and Applied Chemistry, University of Toronto, Toronto, Ontario, Canada",43.6589422,-79.3958142
1112,"Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, Texas, United States of America",29.710529,-95.396241
1113,"Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, Texas, United States of America",29.710529,-95.396241
1114,"Foreign Animal Disease Research Unit, Agricultural Research Service, Plum Island Animal Disease Center, New York, United States of America",41.1785875,-72.2052627
1115,"Department of Plant Pathology and Plant-Microbe Biology, Cornell University, Ithaca, New York, United States of America",42.4482758,-76.4773072
1116,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, United States of America",42.3628858,-71.0889581
1117,"Broad Institute of MIT and Harvard, Cambridge, Massachusetts, United States of America",42.3628858,-71.0889581
1118,"Institut national de la recherche agronomique, Joint Research Unit Centre de Biologie pour la Gestion des Populations (INRA/IRD/Cirad/Montpellier SupAgro), Campus International de Baillarguet, Montferrier-sur-Lez, France",43.6841263,3.8778681
1119,"Wellcome Trust Sanger Institute, Hinxton, Cambridge, United Kingdom",52.0797096,0.1857654
1120,"Wellcome Trust Sanger Institute, Hinxton, Cambridge, United Kingdom",52.0797096,0.1857654
1121,"Sorbonne UniversitÈ, CNRS, Institut de Biologie Paris-Seine, Laboratory of Computational and Quantitative Biology, Paris, France",48.8471036,2.357499
1122,"Sorbonne UniversitÈ, CNRS, Institut de Biologie Paris-Seine, Laboratory of Computational and Quantitative Biology, Paris, France",48.8471036,2.357499
1123,"Department of Microbiology, University of Washington, Seattle, Washington, United States of America",47.6504792,-122.3091843
1124,"Molecular Endocrinology Group, Department of Medicine, Imperial College London, London, United Kingdom",51.4977536,-0.1764837
1125,"Molecular Endocrinology Group, Department of Medicine, Imperial College London, London, United Kingdom",51.4977536,-0.1764837
1126,"Department of Entomology, Washington State University, Pullman, Washington, United States of America",46.7319225,-117.1542121
1127,"The Key Laboratory of Aquatic Biodiversity and Conservation, Institute of Hydrobiology, Chinese Academy of Sciences, Wuhan, Hubei, P. R. China",30.538526,114.347934
1128,"Department of Molecular Biology and Genetics, Cornell University, Ithaca, New York, United States of America",42.4464096,-76.4782923
1129,"Department of Molecular Biology and Genetics, Cornell University, Ithaca, New York, United States of America",42.4464096,-76.4782923
1130,"Biosciences Division, Oak Ridge National Laboratory, Oak Ridge, Tennessee, United States of America",35.9311209,-84.3100116
1131,"Embrapa Genetic Resources and Biotechnology, Parque EstaÁ„o BiolÛgica, W5 Norte, BrasÌlia, DF, Brazil",-15.7438263,-47.9009539
1132,"Institute of Parasitology, University of Berne, Berne, Switzerland",46.9504896,7.438119
1133,"Center for Tropical and Emerging Global Diseases, University of Georgia, Athens, Georgia, United States of America",33.9480053,-83.3773221
1134,"Research and Development, Bristol-Myers Squibb Company, Princeton, New Jersey, United States of America",40.3215437,-74.7063627
1135,"Centre for Crop & Disease Management, Department of Environment and Agriculture, Curtin University, Bentley, WA, Australia",-32.0058063,115.8966245
1136,"Thoracic Oncology Laboratory, Department of Surgery, University of California San Francisco, San Francisco, California, United States of America",37.784836,-122.439327
1137,"State Key Laboratory of Systematic and Evolutionary Botany, Institute of Botany, Chinese Academy of Sciences, Beijing, China",39.9935072,116.2160961
