doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0210528,PLOS ONE,Public Library of Science,"Shepherd, Lara D.","Museum of New Zealand Te Papa Tongarewa, Wellington, New Zealand","Genetic analysis identifies the missing parchment of New Zealand’s founding document, the Treaty of Waitangi","Genetic analyses provide a powerful tool with which to identify the biological components of historical objects. Te Tiriti o Waitangi | The Treaty of Waitangi is New Zealand’s founding document, intended to be a partnership between the indigenous Māori and the British Crown. Here we focus on an archived piece of blank parchment that has been proposed to be the missing portion of the lower parchment of the Waitangi Sheet of the Treaty. However, its physical dimensions and characteristics are not consistent with this hypothesis. We perform genetic analyses on the parchment membranes of the Treaty, plus the blank piece of parchment. We find that all three parchments were made from ewes and that the blank parchment is highly likely to be a portion cut from the lower membrane of the Waitangi Sheet because they share identical whole mitochondrial genomes, including an unusual heteroplasmic site. We suggest that the differences in size and characteristics between the two pieces of parchment may have resulted from the Treaty’s exposure to water in the early 20th century and the subsequent repair work, light exposure during exhibition or the later conservation treatments in the 1970s and 80s. The blank piece of parchment will be valuable for comparison tests to study the effects of earlier treatments and to monitor the effects of long-term display on the Treaty.",long read sequencing,2018
10.1371/journal.pone.0130051,PLOS ONE,Public Library of Science,"Zhang, Tao","State Key Laboratory of Mycology, Institute of Microbiology, Chinese Academy of Sciences, Beijing, China",Endophytic Fungal Communities Associated with Vascular Plants in the High Arctic Zone Are Highly Diverse and Host-Plant Specific,"This study assessed the diversity and distribution of endophytic fungal communities associated with the leaves and stems of four vascular plant species in the High Arctic using 454 pyrosequencing with fungal-specific primers targeting the ITS region. Endophytic fungal communities showed high diversity. The 76,691 sequences obtained belonged to 250 operational taxonomic units (OTUs). Of these OTUs, 190 belonged to Ascomycota, 50 to Basidiomycota, 1 to Chytridiomycota, and 9 to unknown fungi. The dominant orders were Helotiales, Pleosporales, Capnodiales, and Tremellales, whereas the common known fungal genera were Cryptococcus, Rhizosphaera, Mycopappus, Melampsora, Tetracladium, Phaeosphaeria, Mrakia, Venturia, and Leptosphaeria. Both the climate and host-related factors might shape the fungal communities associated with the four Arctic plant species in this region. These results suggested the presence of an interesting endophytic fungal community and could improve our understanding of fungal evolution and ecology in the Arctic terrestrial ecosystems.",long read sequencing,2015
10.1371/journal.pone.0119927,PLOS ONE,Public Library of Science,"Hsiau, Timothy H.-C.","Department of Bioengineering, University of California, Berkeley, CA, United States of America",A Method for Multiplex Gene Synthesis Employing Error Correction Based on Expression,"Our ability to engineer organisms with new biosynthetic pathways and genetic circuits is limited by the availability of protein characterization data and the cost of synthetic DNA. With new tools for reading and writing DNA, there are opportunities for scalable assays that more efficiently and cost effectively mine for biochemical protein characteristics. To that end, we have developed the Multiplex Library Synthesis and Expression Correction (MuLSEC) method for rapid assembly, error correction, and expression characterization of many genes as a pooled library. This methodology enables gene synthesis from microarray-synthesized oligonucleotide pools with a one-pot technique, eliminating the need for robotic liquid handling. Post assembly, the gene library is subjected to an ampicillin based quality control selection, which serves as both an error correction step and a selection for proteins that are properly expressed and folded in E. coli. Next generation sequencing of post selection DNA enables quantitative analysis of gene expression characteristics. We demonstrate the feasibility of this approach by building and testing over 90 genes for empirical evidence of soluble expression. This technique reduces the problem of part characterization to multiplex oligonucleotide synthesis and deep sequencing, two technologies under extensive development with projected cost reduction.",long read sequencing,2015
10.1371/journal.pntd.0001455,PLoS Neglected Tropical Diseases,Public Library of Science,"Protasio, Anna V.","Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom",A Systematically Improved High Quality Genome and Transcriptome of the Human Blood Fluke Schistosoma mansoni,"Schistosomiasis is one of the most prevalent parasitic diseases, affecting millions of people in developing countries. Amongst the human-infective species, Schistosoma mansoni is also the most commonly used in the laboratory and here we present the systematic improvement of its draft genome. We used Sanger capillary and deep-coverage Illumina sequencing from clonal worms to upgrade the highly fragmented draft 380 Mb genome to one with only 885 scaffolds and more than 81% of the bases organised into chromosomes. We have also used transcriptome sequencing (RNA-seq) from four time points in the parasite's life cycle to refine gene predictions and profile their expression. More than 45% of predicted genes have been extensively modified and the total number has been reduced from 11,807 to 10,852. Using the new version of the genome, we identified trans-splicing events occurring in at least 11% of genes and identified clear cases where it is used to resolve polycistronic transcripts. We have produced a high-resolution map of temporal changes in expression for 9,535 genes, covering an unprecedented dynamic range for this organism. All of these data have been consolidated into a searchable format within the GeneDB (www.genedb.org) and SchistoDB (www.schistodb.net) databases. With further transcriptional profiling and genome sequencing increasingly accessible, the upgraded genome will form a fundamental dataset to underpin further advances in schistosome research.",long read sequencing,2011
10.1371/journal.pntd.0001455,PLoS Neglected Tropical Diseases,Public Library of Science,"Protasio, Anna V.","Wellcome Trust Sanger Institute, Wellcome Trust Genome Campus, Hinxton, United Kingdom",A Systematically Improved High Quality Genome and Transcriptome of the Human Blood Fluke Schistosoma mansoni,"Author SummarySchistosomiasis is a disease caused by parasitic blood flukes of the genus Schistosoma. Human-infective species are prevalent in developing countries, where they represent a major disease burden as well as an impediment to socioeconomic development. In addition to its clinical relevance, Schistosoma mansoni is the species most widely used for laboratory experimentation. In 2009, the first draft of the S. mansoni and S. japonicum genomes were published. Both genome sequences represented a great step forward for schistosome research, but their highly fragmented nature compromised the quality of potential downstream analyses. In this study, we have substantially improved both the genome and the transcriptome resources for S. mansoni. We collated existing data and added deep DNA sequence data from clonal worms and RNA sequence data from four key time points in the life cycle of the parasite. We were able to identify transcribed regions to single-base resolution and have profiled gene expression from the free-living larvae to the early human parasitic stage. We uncovered extensive use of single transcripts from multiple genes, which the organism subsequently resolves by trans-splicing. All data from this study comprise a major new release of the genome, which is publicly and easily accessible.",long read sequencing,2011
10.1371/journal.pgen.1001099,PLoS Genetics,Public Library of Science,"Nygaard, Sanne","Bioinformatics Centre, University of Copenhagen, Copenhagen, Denmark",Long- and Short-Term Selective Forces on Malaria Parasite Genomes,"Plasmodium parasites, the causal agents of malaria, result in more than 1 million deaths annually. Plasmodium are unicellular eukaryotes with small ∼23 Mb genomes encoding ∼5200 protein-coding genes. The protein-coding genes comprise about half of these genomes. Although evolutionary processes have a significant impact on malaria control, the selective pressures within Plasmodium genomes are poorly understood, particularly in the non-protein-coding portion of the genome. We use evolutionary methods to describe selective processes in both the coding and non-coding regions of these genomes. Based on genome alignments of seven Plasmodium species, we show that protein-coding, intergenic and intronic regions are all subject to purifying selection and we identify 670 conserved non-genic elements. We then use genome-wide polymorphism data from P. falciparum to describe short-term selective processes in this species and identify some candidate genes for balancing (diversifying) selection. Our analyses suggest that there are many functional elements in the non-genic regions of these genomes and that adaptive evolution has occurred more frequently in the protein-coding regions of the genome.",long read sequencing,2010
10.1371/journal.pgen.1001099,PLoS Genetics,Public Library of Science,"Nygaard, Sanne","Bioinformatics Centre, University of Copenhagen, Copenhagen, Denmark",Long- and Short-Term Selective Forces on Malaria Parasite Genomes,"Author SummaryMalaria causes debilitating ill-health in millions of people and kills about one million people annually, mostly young children. It is caused by a single-cell Plasmodium parasite transmitted to humans via mosquito bites. It is difficult to control this parasite because variable genetic make-up enables it to evade detection by vaccines and because drug resistance has repeatedly evolved. Therefore any progress in our understanding of the evolution and genetic variation of the parasite will be central to controlling the parasite. Genic regions that encode proteins are comparatively easy to characterize, whereas non-genic regions are poorly understood. We compare the genomes of seven distantly-related Plasmodium species and find that some of the non-genic regions are very similar between species. The absence of significant evolutionary differences between these non-genic regions implies that they play an important role in the survival of the organism. We then compare the genomes of thirteen different strains of Plasmodium falciparum. It is currently accepted that several families of antigenic parasite genes evolve rapidly. However, using two methods we demonstrate that many other genes have also undergone adaptive evolution.",long read sequencing,2010
10.1371/journal.pntd.0000984,PLoS Neglected Tropical Diseases,Public Library of Science,"Franzén, Oscar","Science for Life Laboratory, Department of Cell and Molecular Biology, Karolinska Institutet, Stockholm, Sweden",Shotgun Sequencing Analysis of Trypanosoma cruzi I Sylvio X10/1 and Comparison with T. cruzi VI CL Brener,"Trypanosoma cruzi is the causative agent of Chagas disease, which affects more than 9 million people in Latin America. We have generated a draft genome sequence of the TcI strain Sylvio X10/1 and compared it to the TcVI reference strain CL Brener to identify lineage-specific features. We found virtually no differences in the core gene content of CL Brener and Sylvio X10/1 by presence/absence analysis, but 6 open reading frames from CL Brener were missing in Sylvio X10/1. Several multicopy gene families, including DGF, mucin, MASP and GP63 were found to contain substantially fewer genes in Sylvio X10/1, based on sequence read estimations. 1,861 small insertion-deletion events and 77,349 nucleotide differences, 23% of which were non-synonymous and associated with radical amino acid changes, further distinguish these two genomes. There were 336 genes indicated as under positive selection, 145 unique to T. cruzi in comparison to T. brucei and Leishmania. This study provides a framework for further comparative analyses of two major T. cruzi lineages and also highlights the need for sequencing more strains to understand fully the genomic composition of this parasite.",long read sequencing,2011
10.1371/journal.pntd.0000984,PLoS Neglected Tropical Diseases,Public Library of Science,"Franzén, Oscar","Science for Life Laboratory, Department of Cell and Molecular Biology, Karolinska Institutet, Stockholm, Sweden",Shotgun Sequencing Analysis of Trypanosoma cruzi I Sylvio X10/1 and Comparison with T. cruzi VI CL Brener,"Author SummaryChagas disease is a major health problem in Latin America and it is caused by the protozoan parasite Trypanosoma cruzi. The genome sequence of the T. cruzi strain CL Brener (TcVI) has revealed a genome with large repertoires of genes for surface antigens, among other features. In the present study, we sequenced the genome of a representative member of TcI, the predominant agent of Chagas disease North of the Amazon and performed comparative analyses with CL Brener. Genetic variation between strains can potentially explain differences in disease pathogenesis, host preferences and aid the identification of drug targets. Our analysis showed that the two genomes have very similar sets of genes, but contain large differences in the relative size of several important gene families. Moreover, an abundance of allelic sequence variation was found in a large fraction of genes, and an evolutionary analysis indicated that many genes have evolved at different rates.",long read sequencing,2011
10.1371/journal.pone.0202619,PLOS ONE,Public Library of Science,"Grillová, Linda","Department of Biology, Faculty of Medicine, Masaryk University, Brno, Czech Republic",Sequencing of Treponema pallidum subsp. pallidum from isolate UZ1974 using Anti-Treponemal Antibodies Enrichment: First complete whole genome sequence obtained directly from human clinical material,"Treponema pallidum subsp. pallidum (TPA) is the infectious agent of syphilis, a disease that infects more than 5 million people annually. Since TPA is an uncultivable bacterium, most of the information on TPA genetics comes from genome sequencing and molecular typing studies. This study presents the first complete TPA genome (without sequencing gaps) of clinical isolate (UZ1974), which was obtained directly from clinical material, without multiplication in rabbits. Whole genome sequencing was performed using a newly developed Anti-Treponemal Antibody Enrichment technique combined with previously reported Pooled Segment Genome Sequencing. We identified the UW074B genome, isolated from a sample previously propagated in rabbits, to be the closest relative of the UZ1974 genome and calculated the TPA mutation rate as 2.8 x 10−10 per site per generation.",long read sequencing,2018
10.1371/journal.pone.0021022,PLoS ONE,Public Library of Science,"Carraro, Dirce Maria","Centro Internacional de Ensino e Pesquisa, Hospital AC Camargo, São Paulo, São Paulo, Brazil",Poly (A)+ Transcriptome Assessment of ERBB2-Induced Alterations in Breast Cell Lines,"We report the first quantitative and qualitative analysis of the poly (A)+ transcriptome of two human mammary cell lines, differentially expressing (human epidermal growth factor receptor) an oncogene over-expressed in approximately 25% of human breast tumors. Full-length cDNA populations from the two cell lines were digested enzymatically, individually tagged according to a customized method for library construction, and simultaneously sequenced by the use of the Titanium 454-Roche-platform. Comprehensive bioinformatics analysis followed by experimental validation confirmed novel genes, splicing variants, single nucleotide polymorphisms, and gene fusions indicated by RNA-seq data from both samples. Moreover, comparative analysis showed enrichment in alternative events, especially in the exon usage category, in ERBB2 over-expressing cells, data indicating regulation of alternative splicing mediated by the oncogene. Alterations in expression levels of genes, such as LOX, ATP5L, GALNT3, and MME revealed by large-scale sequencing were confirmed between cell lines as well as in tumor specimens with different ERBB2 backgrounds. This approach was shown to be suitable for structural, quantitative, and qualitative assessment of complex transcriptomes and revealed new events mediated by ERBB2 overexpression, in addition to potential molecular targets for breast cancer that are driven by this oncogene.",long read sequencing,2011
10.1371/journal.pone.0011652,PLoS ONE,Public Library of Science,"Stanhope, Stephen A.","Biological Sciences Division, University of Chicago, Chicago, Illinois, United States of America","Occupancy Modeling, Maximum Contig Size Probabilities and Designing Metagenomics Experiments","Mathematical aspects of coverage and gaps in genome assembly have received substantial attention by bioinformaticians. Typical problems under consideration suppose that reads can be experimentally obtained from a single genome and that the number of reads will be set to cover a large percentage of that genome at a desired depth. In metagenomics experiments genomes from multiple species are simultaneously analyzed and obtaining large numbers of reads per genome is unlikely. We propose the probability of obtaining at least one contig of a desired minimum size from each novel genome in the pool without restriction based on depth of coverage as a metric for metagenomic experimental design. We derive an approximation to the distribution of maximum contig size for single genome assemblies using relatively few reads. This approximation is verified in simulation studies and applied to a number of different metagenomic experimental design problems, ranging in difficulty from detecting a single novel genome in a pool of known species to detecting each of a random number of novel genomes collectively sized and with abundances corresponding to given distributions in a single pool.",long read sequencing,2010
10.1371/journal.pgen.1005194,PLOS Genetics,Public Library of Science,"Mugat, Bruno","Institut de Génétique Humaine, Centre National de la Recherche Scientifique, Montpellier, France",MicroRNA-Dependent Transcriptional Silencing of Transposable Elements in Drosophila Follicle Cells,"RNA interference-related silencing mechanisms concern very diverse and distinct biological processes, from gene regulation (via the microRNA pathway) to defense against molecular parasites (through the small interfering RNA and the Piwi-interacting RNA pathways). Small non-coding RNAs serve as specificity factors that guide effector proteins to ribonucleic acid targets via base-pairing interactions, to achieve transcriptional or post-transcriptional regulation. Because of the small sequence complementarity required for microRNA-dependent post-transcriptional regulation, thousands of microRNA (miRNA) putative targets have been annotated in Drosophila. In Drosophila somatic ovarian cells, genomic parasites, such as transposable elements (TEs), are transcriptionally repressed by chromatin changes induced by Piwi-interacting RNAs (piRNAs) that prevent them from invading the germinal genome. Here we show, for the first time, that a functional miRNA pathway is required for the piRNA-mediated transcriptional silencing of TEs in this tissue. Global miRNA depletion, caused by tissue- and stage-specific knock down of drosha (involved in miRNA biogenesis), AGO1 or gawky (both responsible for miRNA activity), resulted in loss of TE-derived piRNAs and chromatin-mediated transcriptional de-silencing of TEs. This specific TE de-repression was also observed upon individual titration (by expression of the complementary miRNA sponge) of two miRNAs (miR-14 and miR-34) as well as in a miR-14 loss-of-function mutant background. Interestingly, the miRNA defects differentially affected TE- and 3' UTR-derived piRNAs. To our knowledge, this is the first indication of possible differences in the biogenesis or stability of TE- and 3' UTR-derived piRNAs. This work is one of the examples of detectable phenotypes caused by loss of individual miRNAs in Drosophila and the first genetic evidence that miRNAs have a role in the maintenance of genome stability via piRNA-mediated TE repression.",long read sequencing,2015
10.1371/journal.pgen.1005194,PLOS Genetics,Public Library of Science,"Mugat, Bruno","Institut de Génétique Humaine, Centre National de la Recherche Scientifique, Montpellier, France",MicroRNA-Dependent Transcriptional Silencing of Transposable Elements in Drosophila Follicle Cells,"Author SummaryThe fine-tuning of gene expression required for the normal development of multicellular organisms involves small RNAs that are called microRNAs (miRNAs). MiRNAs can reduce the stability or the activity of the many cellular messenger RNAs that contain miRNA complementary sequences. In animal gonads, the harmful expression and proliferation of genomic parasites, such as transposable elements, is prevented by a similar, sequence homology-based silencing mechanism that involves a different class of small RNAs, the Piwi-interacting RNAs (piRNAs). We report here that, in Drosophila somatic ovarian tissues, two miRNAs, miR-14 and miR-34, are required for the accumulation of piRNAs that prevent the expression of transposable elements and, probably, the subsequent invasion of the germinal genome. On the other hand, we found that other sources of piRNA production, such as the 3' end of genes, are miRNA-independent, suggesting the existence of variations in the piRNA biogenesis pathways depending on the piRNA genomic origin. Our results therefore highlight a novel miRNA function in the maintenance of genome stability through piRNA-mediated TE repression.",long read sequencing,2015
10.1371/journal.pone.0152540,PLOS ONE,Public Library of Science,"Liu, Xiaojing","Institute of Botany, Jiangsu Province and Chinese Academy of Sciences, Nanjing 210014, China",Gene Expression Profile in the Long-Living Lotus: Insights into the Heat Stress Response Mechanism,"Lotus (Nelumbo Adans) is an aquatic perennial plant that flourished during the middle Albian stage. In this study, we characterized the digital gene expression signatures for China Antique lotus under conditions of heat shock stress. Using RNA-seq technology, we sequenced four libraries, specifically, two biological replicates for control plant samples and two for heat stress samples. As a result, 6,528,866 to 8,771,183 clean reads were mapped to the reference genome, accounting for 92–96% total clean reads. A total of 396 significantly altered genes were detected across the genome, among which 315 were upregulated and 81 were downregulated by heat shock stress. Gene ontology (GO) enrichment of differentially expressed genes revealed protein folding, cell morphogenesis and cellular component morphogenesis as the top three functional terms under heat shock stress. Kyoto Encyclopedia of Genes and Genomes (KEGG) analysis led to the identification of protein processing in endoplasmic reticulum, plant-pathogen interactions, spliceosome, endocytosis, and protein export as significantly enriched pathways. Among the upregulated genes, small heat shock proteins (sHsps) and genes related to cell morphogenesis were particularly abundant under heat stress. Data from the current study provide valuable clues that may help elucidate the molecular events underlying heat stress response in China Antique lotus.",long read sequencing,2016
10.1371/journal.pntd.0002569,PLoS Neglected Tropical Diseases,Public Library of Science,"Hester, James","Genomic Medicine Institute, Cleveland Clinic Lerner Research Institute, Cleveland, Ohio, United States of America",De Novo Assembly of a Field Isolate Genome Reveals Novel Plasmodium vivax Erythrocyte Invasion Genes,"Recent sequencing of Plasmodium vivax field isolates and monkey-adapted strains enabled characterization of SNPs throughout the genome. These analyses relied on mapping short reads onto the P. vivax reference genome that was generated using DNA from the monkey-adapted strain Salvador I. Any genomic locus deleted in this strain would be lacking in the reference genome sequence and missed in previous analyses. Here, we report de novo assembly of a P. vivax field isolate genome. Out of 2,857 assembled contigs, we identify 362 contigs, each containing more than 5 kb of contiguous DNA sequences absent from the reference genome sequence. These novel P. vivax DNA sequences account for 3.8 million nucleotides and contain 792 predicted genes. Most of these contigs contain members of multigene families and likely originate from telomeric regions. Interestingly, we identify two contigs containing predicted protein coding genes similar to known Plasmodium red blood cell invasion proteins. One gene encodes the reticulocyte-binding protein gene orthologous to P. cynomolgi RBP2e and P. knowlesi NBPXb. The second gene harbors all the hallmarks of a Plasmodium erythrocyte-binding protein, including conserved Duffy-binding like and C-terminus cysteine-rich domains. Phylogenetic analysis shows that this novel gene clusters separately from all known Plasmodium Duffy-binding protein genes. Additional analyses showing that this gene is present in most P. vivax genomes and transcribed in blood-stage parasites suggest that P. vivax red blood cell invasion mechanisms may be more complex than currently understood. The strategy employed here complements previous genomic analyses and takes full advantage of next-generation sequencing data to provide a comprehensive characterization of genetic variations in this important malaria parasite. Further analyses of the novel protein coding genes discovered through de novo assembly have the potential to identify genes that influence key aspects of P. vivax biology, including alternative mechanisms of human erythrocyte invasion.",long read sequencing,2013
10.1371/journal.pntd.0002569,PLoS Neglected Tropical Diseases,Public Library of Science,"Hester, James","Genomic Medicine Institute, Cleveland Clinic Lerner Research Institute, Cleveland, Ohio, United States of America",De Novo Assembly of a Field Isolate Genome Reveals Novel Plasmodium vivax Erythrocyte Invasion Genes,"Author SummaryPlasmodium vivax is responsible for most malaria cases outside Africa, but is poorly understood, as the parasite is difficult to study in vitro. Genome sequencing studies offer a novel and exciting opportunity to better understand this parasite but, so far, have directly mapped reads onto the reference genome sequence generated from a single P. vivax strain. Here, we use sequence data generated from a field isolate to reconstruct long DNA sequences without relying on the reference genome. Our analyses reveal many P. vivax DNA sequences that are absent from the reference genome and contain 792 predicted genes. One of these novel genes encodes a predicted protein similar to known Plasmodium proteins involved in red blood cell invasion. This new gene is present in all P. vivax strains sequenced so far, except for the strain used to generate the reference genome, and is transcribed in blood-stage parasites. Overall, our analyses show that the catalogue of P. vivax genes was incomplete and that potentially important genes have been missed. We notably identified one putative invasion gene that seems functional and could dramatically change our understanding of the mechanisms determining red blood cell invasion by this important malaria parasite.",long read sequencing,2013
10.1371/journal.pgen.1004610,PLoS Genetics,Public Library of Science,"Wu, Han","Lawrence Berkeley National Laboratory, Berkeley, California, United States of America",Tissue-Specific RNA Expression Marks Distant-Acting Developmental Enhancers,"Short non-coding transcripts can be transcribed from distant-acting transcriptional enhancer loci, but the prevalence of such enhancer RNAs (eRNAs) within the transcriptome, and the association of eRNA expression with tissue-specific enhancer activity in vivo remain poorly understood. Here, we investigated the expression dynamics of tissue-specific non-coding RNAs in embryonic mouse tissues via deep RNA sequencing. Overall, approximately 80% of validated in vivo enhancers show tissue-specific RNA expression that correlates with tissue-specific enhancer activity. Globally, we identified thousands of tissue-specifically transcribed non-coding regions (TSTRs) displaying various genomic hallmarks of bona fide enhancers. In transgenic mouse reporter assays, over half of tested TSTRs functioned as enhancers with reproducible activity in the predicted tissue. Together, our results demonstrate that tissue-specific eRNA expression is a common feature of in vivo enhancers, as well as a major source of extragenic transcription, and that eRNA expression signatures can be used to predict tissue-specific enhancers independent of known epigenomic enhancer marks.",long read sequencing,2014
10.1371/journal.pgen.1004610,PLoS Genetics,Public Library of Science,"Wu, Han","Lawrence Berkeley National Laboratory, Berkeley, California, United States of America",Tissue-Specific RNA Expression Marks Distant-Acting Developmental Enhancers,"Author SummaryUp to 80% of mammalian genomes are actively transcribed, producing large numbers of non-coding RNAs without known functions. One particularly exciting category of such non-coding transcripts are the recently discovered enhancer RNAs (eRNAs) transcribed from distant-acting enhancer elements. Studies in cell-based paradigms suggest a functional requirement for such eRNA in enhancer-mediated gene regulation. In this study, we explored the in vivo expression dynamics of tissue-specific non-coding RNAs in embryonic mouse tissues via in-depth transcriptome profiling. Our results suggest that enhancers may be a predominant function associated with differentially expressed non-coding loci across developing tissues, and that differential eRNA expression signatures from total RNA-Seq can be used to identify uncharacterized tissue-specific in vivo enhancers independent of known epigenomic marks. Our results highlight the widespread and potentially important role of eRNAs in orchestrating gene expression and the necessity for functional studies in interpreting genome-wide enhancer predictions.",long read sequencing,2014
10.1371/journal.pone.0064465,PLoS ONE,Public Library of Science,"Wang, Qingguo","Department of Biomedical Informatics, Vanderbilt University School of Medicine, Nashville, Tennessee, United States of America",VirusFinder: Software for Efficient and Accurate Detection of Viruses and Their Integration Sites in Host Genomes through Next Generation Sequencing Data,"Next generation sequencing (NGS) technologies allow us to explore virus interactions with host genomes that lead to carcinogenesis or other diseases; however, this effort is largely hindered by the dearth of efficient computational tools. Here, we present a new tool, VirusFinder, for the identification of viruses and their integration sites in host genomes using NGS data, including whole transcriptome sequencing (RNA-Seq), whole genome sequencing (WGS), and targeted sequencing data. VirusFinder’s unique features include the characterization of insertion loci of virus of arbitrary type in the host genome and high accuracy and computational efficiency as a result of its well-designed pipeline. The source code as well as additional data of VirusFinder is publicly available at http://bioinfo.mc.vanderbilt.edu/VirusFinder/.",long read sequencing,2013
10.1371/journal.pone.0076376,PLoS ONE,Public Library of Science,"Saw, Jimmy H. W.","Department of Microbiology, University of Hawai'i at Mānoa, Honolulu, Hawai'i, United States of America","Cultivation and Complete Genome Sequencing of Gloeobacter kilaueensis sp. nov., from a Lava Cave in Kīlauea Caldera, Hawai'i","The ancestor of Gloeobacter violaceus PCC 7421T is believed to have diverged from that of all known cyanobacteria before the evolution of thylakoid membranes and plant plastids. The long and largely independent evolutionary history of G. violaceus presents an organism retaining ancestral features of early oxygenic photoautotrophs, and in whom cyanobacteria evolution can be investigated. No other Gloeobacter species has been described since the genus was established in 1974 (Rippka et al., Arch Microbiol 100:435). Gloeobacter affiliated ribosomal gene sequences have been reported in environmental DNA libraries, but only the type strain's genome has been sequenced. However, we report here the cultivation of a new Gloeobacter species, G. kilaueensis JS1T, from an epilithic biofilm in a lava cave in Kīlauea Caldera, Hawai'i. The strain's genome was sequenced from an enriched culture resembling a low-complexity metagenomic sample, using 9 kb paired-end 454 pyrosequences and 400 bp paired-end Illumina reads. The JS1T and G. violaceus PCC 7421T genomes have little gene synteny despite sharing 2842 orthologous genes; comparing the genomes shows they do not belong to the same species. Our results support establishing a new species to accommodate JS1T, for which we propose the name Gloeobacter kilaueensis sp. nov. Strain JS1T has been deposited in the American Type Culture Collection (BAA-2537), the Scottish Marine Institute's Culture Collection of Algae and Protozoa (CCAP 1431/1), and the Belgian Coordinated Collections of Microorganisms (ULC0316). The G. kilaueensis holotype has been deposited in the Algal Collection of the US National Herbarium (US# 217948). The JS1T genome sequence has been deposited in GenBank under accession number CP003587. The G+C content of the genome is 60.54 mol%. The complete genome sequence of G. kilaueensis JS1T may further understanding of cyanobacteria evolution, and the shift from anoxygenic to oxygenic photosynthesis.",long read sequencing,2013
10.1371/journal.pone.0058793,PLoS ONE,Public Library of Science,"Wang, Zheng","Computer Science Department, University of Missouri, Columbia, Missouri, United States of America",The Properties of Genome Conformation and Spatial Gene Interaction and Regulation Networks of Normal and Malignant Human Cell Types,"The spatial conformation of a genome plays an important role in the long-range regulation of genome-wide gene expression and methylation, but has not been extensively studied due to lack of genome conformation data. The recently developed chromosome conformation capturing techniques such as the Hi-C method empowered by next generation sequencing can generate unbiased, large-scale, high-resolution chromosomal interaction (contact) data, providing an unprecedented opportunity to investigate the spatial structure of a genome and its applications in gene regulation, genomics, epigenetics, and cell biology. In this work, we conducted a comprehensive, large-scale computational analysis of this new stream of genome conformation data generated for three different human leukemia cells or cell lines by the Hi-C technique. We developed and applied a set of bioinformatics methods to reliably generate spatial chromosomal contacts from high-throughput sequencing data and to effectively use them to study the properties of the genome structures in one-dimension (1D) and two-dimension (2D). Our analysis demonstrates that Hi-C data can be effectively applied to study tissue-specific genome conformation, chromosome-chromosome interaction, chromosomal translocations, and spatial gene-gene interaction and regulation in a three-dimensional genome of primary tumor cells. Particularly, for the first time, we constructed genome-scale spatial gene-gene interaction network, transcription factor binding site (TFBS) – TFBS interaction network, and TFBS-gene interaction network from chromosomal contact information. Remarkably, all these networks possess the properties of scale-free modular networks.",long read sequencing,2013
10.1371/journal.pone.0110113,PLoS ONE,Public Library of Science,"Holtgräwe, Daniela","CeBiTec & Department of Biology, University of Bielefeld, Bielefeld, Germany",Reliable In Silico Identification of Sequence Polymorphisms and Their Application for Extending the Genetic Map of Sugar Beet (Beta vulgaris),"Molecular markers are a highly valuable tool for creating genetic maps. Like in many other crops, sugar beet (Beta vulgaris L.) breeding is increasingly supported by the application of such genetic markers. Single nucleotide polymorphism (SNP) based markers have a high potential for automated analysis and high-throughput genotyping. We developed a bioinformatics workflow that uses Sanger and 2nd-generation sequence data for detection, evaluation and verification of new transcript-associated SNPs from sugar beet. RNAseq data from one parent of an established mapping population were produced by 454-FLX sequencing and compared to Sanger ESTs derived from the other parent. The workflow established for SNP detection considers the quality values of both types of reads, provides polymorphic alignments as well as selection criteria for reliable SNP detection and allows painless generation of new genetic markers within genes. We obtained a total of 14,323 genic SNPs and InDels. According to empirically optimised settings for the quality parameters, we classified these SNPs into four usability categories. Validation of a subset of the in silico detected SNPs by genotyping the mapping population indicated a high success rate of the SNP detection. Finally, a total of 307 new markers were integrated with existing data into a new genetic map of sugar beet which offers improved resolution and the integration of terminal markers.",long read sequencing,2014
