doi,journal,publisher,author1,affiliation,title,abstract,topic,Year
10.1371/journal.pone.0011604,PLoS ONE,Public Library of Science,"Tang, Kai","State Key Laboratory of Marine Environmental Science, Xiamen University, Xiamen, China",Phylogenomic Analysis of Marine Roseobacters,"BackgroundMembers of the Roseobacter clade which play a key role in the biogeochemical cycles of the ocean are diverse and abundant, comprising 10–25% of the bacterioplankton in most marine surface waters. The rapid accumulation of whole-genome sequence data for the Roseobacter clade allows us to obtain a clearer picture of its evolution.Methodology/Principal FindingsIn this study about 1,200 likely orthologous protein families were identified from 17 Roseobacter bacteria genomes. Functional annotations for these genes are provided by iProClass. Phylogenetic trees were constructed for each gene using maximum likelihood (ML) and neighbor joining (NJ). Putative organismal phylogenetic trees were built with phylogenomic methods. These trees were compared and analyzed using principal coordinates analysis (PCoA), approximately unbiased (AU) and Shimodaira–Hasegawa (SH) tests. A core set of 694 genes with vertical descent signal that are resistant to horizontal gene transfer (HGT) is used to reconstruct a robust organismal phylogeny. In addition, we also discovered the most likely 109 HGT genes. The core set contains genes that encode ribosomal apparatus, ABC transporters and chaperones often found in the environmental metagenomic and metatranscriptomic data. These genes in the core set are spread out uniformly among the various functional classes and biological processes.Conclusions/SignificanceHere we report a new multigene-derived phylogenetic tree of the Roseobacter clade. Of particular interest is the HGT of eleven genes involved in vitamin B12 synthesis as well as key enzynmes for dimethylsulfoniopropionate (DMSP) degradation. These aquired genes are essential for the growth of Roseobacters and their eukaryotic partners.",global alignment sequence,2010
10.1371/journal.pone.0032314,PLoS ONE,Public Library of Science,"Tezuka, Ayumi","Department of Ecology and Evolutionary Biology, Graduate School of Science, Tohoku University, Sendai, Japan",Comprehensive Primer Design for Analysis of Population Genetics in Non-Sequenced Organisms,"Nuclear sequence markers are useful tool for the study of the history of populations and adaptation. However, it is not easy to obtain multiple nuclear primers for organisms with poor or no genomic sequence information. Here we used the genomes of organisms that have been fully sequenced to design comprehensive sets of primers to amplify polymorphic genomic fragments of multiple nuclear genes in non-sequenced organisms. First, we identified a large number of candidate polymorphic regions that were flanked on each side by conserved regions in the reference genomes. We then designed primers based on these conserved sequences and examined whether the primers could be used to amplify sequences in target species, montane brown frog (Rana ornativentris), anole lizard (Anolis sagrei), guppy (Poecilia reticulata), and fruit fly (Drosophila melanogaster), for population genetic analysis. We successfully obtained polymorphic markers for all target species studied. In addition, we found that sequence identities of the regions between the primer sites in the reference genomes affected the experimental success of DNA amplification and identification of polymorphic loci in the target genomes, and that exonic primers had a higher success rate than intronic primers in amplifying readable sequences. We conclude that this comparative genomic approach is a time- and cost-effective way to obtain polymorphic markers for non-sequenced organisms, and that it will contribute to the further development of evolutionary ecology and population genetics for non-sequenced organisms, aiding in the understanding of the genetic basis of adaptation.",global alignment sequence,2012
10.1371/journal.pcbi.1005983,PLOS Computational Biology,Public Library of Science,"Schubert, Benjamin","Center for Bioinformatics, University of Tübingen, Tübingen, Germany",Population-specific design of de-immunized protein biotherapeutics,"Immunogenicity is a major problem during the development of biotherapeutics since it can lead to rapid clearance of the drug and adverse reactions. The challenge for biotherapeutic design is therefore to identify mutants of the protein sequence that minimize immunogenicity in a target population whilst retaining pharmaceutical activity and protein function. Current approaches are moderately successful in designing sequences with reduced immunogenicity, but do not account for the varying frequencies of different human leucocyte antigen alleles in a specific population and in addition, since many designs are non-functional, require costly experimental post-screening. Here, we report a new method for de-immunization design using multi-objective combinatorial optimization. The method simultaneously optimizes the likelihood of a functional protein sequence at the same time as minimizing its immunogenicity tailored to a target population. We bypass the need for three-dimensional protein structure or molecular simulations to identify functional designs by automatically generating sequences using probabilistic models that have been used previously for mutation effect prediction and structure prediction. As proof-of-principle we designed sequences of the C2 domain of Factor VIII and tested them experimentally, resulting in a good correlation with the predicted immunogenicity of our model.",global alignment sequence,2018
10.1371/journal.pone.0159302,PLOS ONE,Public Library of Science,"Kludas, Jana","Helsinki Institute for Information Technology HIIT, Department of Computer Science, Aalto University, Espoo, Finland",Machine Learning of Protein Interactions in Fungal Secretory Pathways,"In this paper we apply machine learning methods for predicting protein interactions in fungal secretion pathways. We assume an inter-species transfer setting, where training data is obtained from a single species and the objective is to predict protein interactions in other, related species. In our methodology, we combine several state of the art machine learning approaches, namely, multiple kernel learning (MKL), pairwise kernels and kernelized structured output prediction in the supervised graph inference framework. For MKL, we apply recently proposed centered kernel alignment and p-norm path following approaches to integrate several feature sets describing the proteins, demonstrating improved performance. For graph inference, we apply input-output kernel regression (IOKR) in supervised and semi-supervised modes as well as output kernel trees (OK3). In our experiments simulating increasing genetic distance, Input-Output Kernel Regression proved to be the most robust prediction approach. We also show that the MKL approaches improve the predictions compared to uniform combination of the kernels. We evaluate the methods on the task of predicting protein-protein-interactions in the secretion pathways in fungi, S.cerevisiae, baker’s yeast, being the source, T. reesei being the target of the inter-species transfer learning. We identify completely novel candidate secretion proteins conserved in filamentous fungi. These proteins could contribute to their unique secretion capabilities.",global alignment sequence,2016
10.1371/journal.pgen.1002440,PLoS Genetics,Public Library of Science,"Kobayashi, Hisato","Department of BioScience, Tokyo University of Agriculture, Tokyo, Japan",Contribution of Intragenic DNA Methylation in Mouse Gametic DNA Methylomes to Establish Oocyte-Specific Heritable Marks,"Genome-wide dynamic changes in DNA methylation are indispensable for germline development and genomic imprinting in mammals. Here, we report single-base resolution DNA methylome and transcriptome maps of mouse germ cells, generated using whole-genome shotgun bisulfite sequencing and cDNA sequencing (mRNA-seq). Oocyte genomes showed a significant positive correlation between mRNA transcript levels and methylation of the transcribed region. Sperm genomes had nearly complete coverage of methylation, except in the CpG-rich regions, and showed a significant negative correlation between gene expression and promoter methylation. Thus, these methylome maps revealed that oocytes and sperms are widely different in the extent and distribution of DNA methylation. Furthermore, a comparison of oocyte and sperm methylomes identified more than 1,600 CpG islands differentially methylated in oocytes and sperm (germline differentially methylated regions, gDMRs), in addition to the known imprinting control regions (ICRs). About half of these differentially methylated DNA sequences appear to be at least partially resistant to the global DNA demethylation that occurs during preimplantation development. In the absence of Dnmt3L, neither methylation of most oocyte-methylated gDMRs nor intragenic methylation was observed. There was also genome-wide hypomethylation, and partial methylation at particular retrotransposons, while maintaining global gene expression, in oocytes. Along with the identification of the many Dnmt3L-dependent gDMRs at intragenic regions, the present results suggest that oocyte methylation can be divided into 2 types: Dnmt3L-dependent methylation, which is required for maternal methylation imprinting, and Dnmt3L-independent methylation, which might be essential for endogenous retroviral DNA silencing. The present data provide entirely new perspectives on the evaluation of epigenetic markers in germline cells.",global alignment sequence,2011
10.1371/journal.pone.0195016,PLOS ONE,Public Library of Science,"Metwally, Dina M.","Zoology Department, Faculty of Science, King Saud University, Riyadh, Kingdom of Saudi Arabia","Gene-based molecular analysis of COX1 in Echinococcus granulosus cysts isolated from naturally infected livestock in Riyadh, Saudi Arabia","The diversity and importance of Echinococcus species in domesticated animals in Saudi Arabia are poorly understood. In this study, 108 singular (hydatid) cysts were collected from goats (n = 25), sheep (n = 56) and camels (n = 27). DNA was extracted from the protoscoleces of individual fertile cysts and used for polymerase chain reaction (PCR) amplification of mitochondrial subunit 1 of the cytochrome c oxidase 1 (cox1) gene. Amplicon sequencing results revealed the presence of Echinococcus granulosus sensustricto (s.s.) (genotypes G1–G3) in 16 of the17 sheep cysts and 2 of the 27 camel cysts.of these samples, 18 (2 camel and 16 sheep) were divided into genotypes G1, G2, and G3.",global alignment sequence,2018
10.1371/journal.pone.0165875,PLOS ONE,Public Library of Science,"Liu, Yanan","Department of Infectious Diseases, Institute of Infection and Immunology, Union Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China",Transcriptome Analysis and Comparison of Marmota monax and Marmota himalayana,"The Eastern woodchuck (Marmota monax) is a classical animal model for studying hepatitis B virus (HBV) infection and hepatocellular carcinoma (HCC) in humans. Recently, we found that Marmota himalayana, an Asian animal species closely related to Marmota monax, is susceptible to woodchuck hepatitis virus (WHV) infection and can be used as a new mammalian model for HBV infection. However, the lack of genomic sequence information of both Marmota models strongly limited their application breadth and depth. To address this major obstacle of the Marmota models, we utilized Illumina RNA-Seq technology to sequence the cDNA libraries of liver and spleen samples of two Marmota monax and four Marmota himalayana. In total, over 13 billion nucleotide bases were sequenced and approximately 1.5 billion clean reads were obtained. Following assembly, 106,496 consensus sequences of Marmota monax and 78,483 consensus sequences of Marmota himalayana were detected. For functional annotation, in total 73,603 Unigenes of Marmota monax and 78,483 Unigenes of Marmota himalayana were identified using different databases (NR, NT, Swiss-Prot, KEGG, COG, GO). The Unigenes were aligned by blastx to protein databases to decide the coding DNA sequences (CDS) and in total 41,247 CDS of Marmota monax and 34,033 CDS of Marmota himalayana were predicted. The single nucleotide polymorphisms (SNPs) and the simple sequence repeats (SSRs) were also analyzed for all Unigenes obtained. Moreover, a large-scale transcriptome comparison was performed and revealed a high similarity in transcriptome sequences between the two marmota species. Our study provides an extensive amount of novel sequence information for Marmota monax and Marmota himalayana. This information may serve as a valuable genomics resource for further molecular, developmental and comparative evolutionary studies, as well as for the identification and characterization of functional genes that are involved in WHV infection and HCC development in the woodchuck model.",global alignment sequence,2016
10.1371/journal.pone.0098501,PLoS ONE,Public Library of Science,"Peace, Jared M.","Molecular and Computational Biology Program, University of Southern California, Los Angeles, California, United States of America",Rif1 Regulates Initiation Timing of Late Replication Origins throughout the S. cerevisiae Genome,"Chromosomal DNA replication involves the coordinated activity of hundreds to thousands of replication origins. Individual replication origins are subject to epigenetic regulation of their activity during S-phase, resulting in differential efficiencies and timings of replication initiation during S-phase. This regulation is thought to involve chromatin structure and organization into timing domains with differential ability to recruit limiting replication factors. Rif1 has recently been identified as a genome-wide regulator of replication timing in fission yeast and in mammalian cells. However, previous studies in budding yeast have suggested that Rif1’s role in controlling replication timing may be limited to subtelomeric domains and derives from its established role in telomere length regulation. We have analyzed replication timing by analyzing BrdU incorporation genome-wide, and report that Rif1 regulates the timing of late/dormant replication origins throughout the S. cerevisiae genome. Analysis of pfa4Δ cells, which are defective in palmitoylation and membrane association of Rif1, suggests that replication timing regulation by Rif1 is independent of its role in localizing telomeres to the nuclear periphery. Intra-S checkpoint signaling is intact in rif1Δ cells, and checkpoint-defective mec1Δ cells do not comparably deregulate replication timing, together indicating that Rif1 regulates replication timing through a mechanism independent of this checkpoint. Our results indicate that the Rif1 mechanism regulates origin timing irrespective of proximity to a chromosome end, and suggest instead that telomere sequences merely provide abundant binding sites for proteins that recruit Rif1. Still, the abundance of Rif1 binding in telomeric domains may facilitate Rif1-mediated repression of non-telomeric origins that are more distal from centromeres.",global alignment sequence,2014
10.1371/journal.pone.0047697,NA,Public Library of Science,"Karn, Robert C.","Department of Medicine, College of Medicine, University of Arizona, Tucson, Arizona, United States of America","The Roles of Gene Duplication, Gene Conversion and Positive Selection in Rodent Esp and Mup Pheromone Gene Families with Comparison to the Abp Family","Three proteinaceous pheromone families, the androgen-binding proteins (ABPs), the exocrine-gland secreting peptides (ESPs) and the major urinary proteins (MUPs) are encoded by large gene families in the genomes of Mus musculus and Rattus norvegicus. We studied the evolutionary histories of the Mup and Esp genes and compared them with what is known about the Abp genes. Apparently gene conversion has played little if any role in the expansion of the mouse Class A and Class B Mup genes and pseudogenes, and the rat Mups. By contrast, we found evidence of extensive gene conversion in many Esp genes although not in all of them. Our studies of selection identified at least two amino acid sites in β-sheets as having evolved under positive selection in the mouse Class A and Class B MUPs and in rat MUPs. We show that selection may have acted on the ESPs by determining Ka/Ks for Exon 3 sequences with and without the converted sequence segment. While it appears that purifying selection acted on the ESP signal peptides, the secreted portions of the ESPs probably have undergone much more rapid evolution. When the inner gene converted fragment sequences were removed, eleven Esp paralogs were present in two or more pairs with Ka/Ks >1.0 and thus we propose that positive selection is detectable by this means in at least some mouse Esp paralogs. We compare and contrast the evolutionary histories of all three mouse pheromone gene families in light of their proposed functions in mouse communication.",global alignment sequence,2012
10.1371/journal.pgen.1000276,PLoS Genetics,Public Library of Science,"Crocker, Justin","Department of Biological Sciences, Dartmouth College, Hanover, New Hampshire, United States of America",A Closer Look at the eve Stripe 2 Enhancers of Drosophila and Themira,NA,global alignment sequence,NA
10.1371/journal.pone.0000917,PLoS ONE,Public Library of Science,"Weng, Ziming","Department of Plant Sciences, University of Arizona, Tucson, Arizona, United States of America",Persistent Infection and Promiscuous Recombination of Multiple Genotypes of an RNA Virus within a Single Host Generate Extensive Diversity,"Recombination and reassortment of viral genomes are major processes contributing to the creation of new, emerging viruses. These processes are especially significant in long-term persistent infections where multiple viral genotypes co-replicate in a single host, generating abundant genotypic variants, some of which may possess novel host-colonizing and pathogenicity traits. In some plants, successive vegetative propagation of infected tissues and introduction of new genotypes of a virus by vector transmission allows for viral populations to increase in complexity for hundreds of years allowing co-replication and subsequent recombination of the multiple viral genotypes. Using a resequencing microarray, we examined a persistent infection by a Citrus tristeza virus (CTV) complex in citrus, a vegetatively propagated, globally important fruit crop, and found that the complex comprised three major and a number of minor genotypes. Subsequent deep sequencing analysis of the viral population confirmed the presence of the three major CTV genotypes and, in addition, revealed that the minor genotypes consisted of an extraordinarily large number of genetic variants generated by promiscuous recombination between the major genotypes. Further analysis provided evidence that some of the recombinants underwent subsequent divergence, further increasing the genotypic complexity. These data demonstrate that persistent infection of multiple viral genotypes within a host organism is sufficient to drive the large-scale production of viral genetic variants that may evolve into new and emerging viruses.",global alignment sequence,2007
10.1371/journal.pgen.1003839,PLoS Genetics,Public Library of Science,"Park, Dan M.","Department of Biomolecular Chemistry, University of Wisconsin-Madison, Madison, Wisconsin, United States of America",The Bacterial Response Regulator ArcA Uses a Diverse Binding Site Architecture to Regulate Carbon Oxidation Globally,"Despite the importance of maintaining redox homeostasis for cellular viability, how cells control redox balance globally is poorly understood. Here we provide new mechanistic insight into how the balance between reduced and oxidized electron carriers is regulated at the level of gene expression by mapping the regulon of the response regulator ArcA from Escherichia coli, which responds to the quinone/quinol redox couple via its membrane-bound sensor kinase, ArcB. Our genome-wide analysis reveals that ArcA reprograms metabolism under anaerobic conditions such that carbon oxidation pathways that recycle redox carriers via respiration are transcriptionally repressed by ArcA. We propose that this strategy favors use of catabolic pathways that recycle redox carriers via fermentation akin to lactate production in mammalian cells. Unexpectedly, bioinformatic analysis of the sequences bound by ArcA in ChIP-seq revealed that most ArcA binding sites contain additional direct repeat elements beyond the two required for binding an ArcA dimer. DNase I footprinting assays suggest that non-canonical arrangements of cis-regulatory modules dictate both the length and concentration-sensitive occupancy of DNA sites. We propose that this plasticity in ArcA binding site architecture provides both an efficient means of encoding binding sites for ArcA, σ70-RNAP and perhaps other transcription factors within the same narrow sequence space and an effective mechanism for global control of carbon metabolism to maintain redox homeostasis.",global alignment sequence,2013
10.1371/journal.pone.0193128,PLOS ONE,Public Library of Science,"Brown, Tom","Math and Computer Science Department, Eastern New Mexico University, Portales, NM, United States of America",Most yeast SH3 domains bind peptide targets with high intrinsic specificity,"A need exists to develop bioinformatics for predicting differences in protein function, especially for members of a domain family who share a common fold, yet are found in a diverse array of proteins. Many domain families have been conserved over large evolutionary spans and representative genomic data during these periods are now available. This allows a simple method for grouping domain sequences to reveal common and unique/specific binding residues. As such, we hypothesize that sequence alignment analysis of the yeast SH3 domain family across ancestral species in the fungal kingdom can determine whether each member encodes specific information to bind unique peptide targets. With this approach, we identify important specific residues for a given domain as those that show little conservation within an alignment of yeast domain family members (paralogs) but are conserved in an alignment of its direct relatives (orthologs). We find most of the yeast SH3 domain family members have maintained unique amino acid conservation patterns that suggest they bind peptide targets with high intrinsic specificity through varying degrees of non-canonical recognition. For a minority of domains, we predict a less diverse binding surface, likely requiring additional factors to bind targets specifically. We observe that our predictions are consistent with high throughput binding data, which suggests our approach can probe intrinsic binding specificity in any other interaction domain family that is maintained during evolution.",global alignment sequence,2018
10.1371/journal.ppat.1003880,PLoS Pathogens,Public Library of Science,"Li, Da-Jiang","Division of Infectious Diseases, Department of Internal Medicine, University of Utah School of Medicine, Salt Lake City, Utah, United States of America",CTCF and Rad21 Act as Host Cell Restriction Factors for Kaposi's Sarcoma-Associated Herpesvirus (KSHV) Lytic Replication by Modulating Viral Gene Transcription,"Kaposi's sarcoma-associated herpesvirus (KSHV) is a human herpesvirus that causes Kaposi's sarcoma and is associated with the development of lymphoproliferative diseases. KSHV reactivation from latency and virion production is dependent on efficient transcription of over eighty lytic cycle genes and viral DNA replication. CTCF and cohesin, cellular proteins that cooperatively regulate gene expression and mediate long-range DNA interactions, have been shown to bind at specific sites in herpesvirus genomes. CTCF and cohesin regulate KSHV gene expression during latency and may also control lytic reactivation, although their role in lytic gene expression remains incompletely characterized. Here, we analyze the dynamic changes in CTCF and cohesin binding that occur during the process of KSHV viral reactivation and virion production by high resolution chromatin immunoprecipitation and deep sequencing (ChIP-Seq) and show that both proteins dissociate from viral genomes in kinetically and spatially distinct patterns. By utilizing siRNAs to specifically deplete CTCF and Rad21, a cohesin component, we demonstrate that both proteins are potent restriction factors for KSHV replication, with cohesin knockdown leading to hundred-fold increases in viral yield. High-throughput RNA sequencing was used to characterize the transcriptional effects of CTCF and cohesin depletion, and demonstrated that both proteins have complex and global effects on KSHV lytic transcription. Specifically, both proteins act as positive factors for viral transcription initially but subsequently inhibit KSHV lytic transcription, such that their net effect is to limit KSHV RNA accumulation. Cohesin is a more potent inhibitor of KSHV transcription than CTCF but both proteins are also required for efficient transcription of a subset of KSHV genes. These data reveal novel effects of CTCF and cohesin on transcription from a relatively small genome that resemble their effects on the cellular genome by acting as gene-specific activators of some promoters, but differ in acting as global negative regulators of transcription.",global alignment sequence,2013
10.1371/journal.pone.0021743,PLoS ONE,Public Library of Science,"Rivarola, Maximo","Institute for Genome Sciences, University of Maryland School of Medicine, Baltimore, Maryland, United States of America",Castor Bean Organelle Genome Sequencing and Worldwide Genetic Diversity Analysis,"Castor bean is an important oil-producing plant in the Euphorbiaceae family. Its high-quality oil contains up to 90% of the unusual fatty acid ricinoleate, which has many industrial and medical applications. Castor bean seeds also contain ricin, a highly toxic Type 2 ribosome-inactivating protein, which has gained relevance in recent years due to biosafety concerns. In order to gain knowledge on global genetic diversity in castor bean and to ultimately help the development of breeding and forensic tools, we carried out an extensive chloroplast sequence diversity analysis. Taking advantage of the recently published genome sequence of castor bean, we assembled the chloroplast and mitochondrion genomes extracting selected reads from the available whole genome shotgun reads. Using the chloroplast reference genome we used the methylation filtration technique to readily obtain draft genome sequences of 7 geographically and genetically diverse castor bean accessions. These sequence data were used to identify single nucleotide polymorphism markers and phylogenetic analysis resulted in the identification of two major clades that were not apparent in previous population genetic studies using genetic markers derived from nuclear DNA. Two distinct sub-clades could be defined within each major clade and large-scale genotyping of castor bean populations worldwide confirmed previously observed low levels of genetic diversity and showed a broad geographic distribution of each sub-clade.",global alignment sequence,2011
10.1371/journal.pone.0154363,PLOS ONE,Public Library of Science,"Chambers, E. Anne","Department of Integrative Biology, University of Texas, Austin, Texas, United States of America",Assessing DNA Barcodes for Species Identification in North American Reptiles and Amphibians in Natural History Collections,"BackgroundHigh rates of species discovery and loss have led to the urgent need for more rapid assessment of species diversity in the herpetofauna. DNA barcoding allows for the preliminary identification of species based on sequence divergence. Prior DNA barcoding work on reptiles and amphibians has revealed higher biodiversity counts than previously estimated due to cases of cryptic and undiscovered species. Past studies have provided DNA barcodes for just 14% of the North American herpetofauna, revealing the need for expanded coverage.Methodology/Principal FindingsThis study extends the DNA barcode reference library for North American herpetofauna, assesses the utility of this approach in aiding species delimitation, and examines the correspondence between current species boundaries and sequence clusters designated by the BIN system. Sequences were obtained from 730 specimens, representing 274 species (43%) from the North American herpetofauna. Mean intraspecific divergences were 1% and 3%, while average congeneric sequence divergences were 16% and 14% in amphibians and reptiles, respectively. BIN assignments corresponded with current species boundaries in 79% of amphibians, 100% of turtles, and 60% of squamates. Deep divergences (>2%) were noted in 35% of squamate and 16% of amphibian species, and low divergences (<2%) occurred in 12% of reptiles and 23% of amphibians, patterns reflected in BIN assignments. Sequence recovery declined with specimen age, and variation in recovery success was noted among collections. Within collections, barcodes effectively flagged seven mislabeled tissues, and barcode fragments were recovered from five formalin-fixed specimens.Conclusions/SignificanceThis study demonstrates that DNA barcodes can effectively flag errors in museum collections, while BIN splits and merges reveal taxa belonging to deeply diverged or hybridizing lineages. This study is the first effort to compile a reference library of DNA barcodes for herpetofauna on a continental scale.",global alignment sequence,2016
10.1371/journal.pone.0050147,PLoS ONE,Public Library of Science,"Churbanov, Alexander","Beijing Institute of Genomics (BIG), Chinese Academy of Sciences, Beijing, China",Accurate Diagnostics for Bovine tuberculosis Based on High-Throughput Sequencing,"BackgroundBovine tuberculosis (bTB) is an enduring contagious disease of cattle that has caused substantial losses to the global livestock industry. Despite large-scale eradication efforts, bTB continues to persist. Current bTB tests rely on the measurement of immune responses in vivo (skin tests), and in vitro (bovine interferon-γ release assay). Recent developments are characterized by interrogating the expression of an increasing number of genes that participate in the immune response. Currently used assays have the disadvantages of limited sensitivity and specificity, which may lead to incomplete eradication of bTB. Moreover, bTB that reemerges from wild disease reservoirs requires early and reliable diagnostics to prevent further spread. In this work, we use high-throughput sequencing of the peripheral blood mononuclear cells (PBMCs) transcriptome to identify an extensive panel of genes that participate in the immune response. We also investigate the possibility of developing a reliable bTB classification framework based on RNA-Seq reads.Methodology/Principal FindingsPooled PBMC mRNA samples from unaffected calves as well as from those with disease progression of 1 and 2 months were sequenced using the Illumina Genome Analyzer II. More than 90 million reads were splice-aligned against the reference genome, and deposited to the database for further expression analysis and visualization. Using this database, we identified 2,312 genes that were differentially expressed in response to bTB infection (p<10−8). We achieved a bTB infected status classification accuracy of more than 99% with split-sample validation on newly designed and learned mixtures of expression profiles.Conclusions/SignificanceWe demonstrated that bTB can be accurately diagnosed at the early stages of disease progression based on RNA-Seq high-throughput sequencing. The inclusion of multiple genes in the diagnostic panel, combined with the superior sensitivity and broader dynamic range of RNA-Seq, has the potential to improve the accuracy of bTB diagnostics. The computational pipeline used for the project is available from http://code.google.com/p/bovine-tb-prediction.",global alignment sequence,2012
10.1371/journal.ppat.0020125,PLoS Pathogens,Public Library of Science,"Nelson, Martha I","Center for Infectious Disease Dynamics, Department of Biology, The Pennsylvania State University, University Park, Pennsylvania, United States of America",Stochastic Processes Are Key Determinants of Short-Term Evolution in Influenza A Virus,"Understanding the evolutionary dynamics of influenza A virus is central to its surveillance and control. While immune-driven antigenic drift is a key determinant of viral evolution across epidemic seasons, the evolutionary processes shaping influenza virus diversity within seasons are less clear. Here we show with a phylogenetic analysis of 413 complete genomes of human H3N2 influenza A viruses collected between 1997 and 2005 from New York State, United States, that genetic diversity is both abundant and largely generated through the seasonal importation of multiple divergent clades of the same subtype. These clades cocirculated within New York State, allowing frequent reassortment and generating genome-wide diversity. However, relatively low levels of positive selection and genetic diversity were observed at amino acid sites considered important in antigenic drift. These results indicate that adaptive evolution occurs only sporadically in influenza A virus; rather, the stochastic processes of viral migration and clade reassortment play a vital role in shaping short-term evolutionary dynamics. Thus, predicting future patterns of influenza virus evolution for vaccine strain selection is inherently complex and requires intensive surveillance, whole-genome sequencing, and phenotypic analysis.",global alignment sequence,2006
10.1371/journal.pcbi.1000700,PLoS Computational Biology,Public Library of Science,"Almonacid, Daniel E.","Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, California, United States of America",Quantitative Comparison of Catalytic Mechanisms and Overall Reactions in Convergently Evolved Enzymes: Implications for Classification of Enzyme Function,"Functionally analogous enzymes are those that catalyze similar reactions on similar substrates but do not share common ancestry, providing a window on the different structural strategies nature has used to evolve required catalysts. Identification and use of this information to improve reaction classification and computational annotation of enzymes newly discovered in the genome projects would benefit from systematic determination of reaction similarities. Here, we quantified similarity in bond changes for overall reactions and catalytic mechanisms for 95 pairs of functionally analogous enzymes (non-homologous enzymes with identical first three numbers of their EC codes) from the MACiE database. Similarity of overall reactions was computed by comparing the sets of bond changes in the transformations from substrates to products. For similarity of mechanisms, sets of bond changes occurring in each mechanistic step were compared; these similarities were then used to guide global and local alignments of mechanistic steps. Using this metric, only 44% of pairs of functionally analogous enzymes in the dataset had significantly similar overall reactions. For these enzymes, convergence to the same mechanism occurred in 33% of cases, with most pairs having at least one identical mechanistic step. Using our metric, overall reaction similarity serves as an upper bound for mechanistic similarity in functional analogs. For example, the four carbon-oxygen lyases acting on phosphates (EC 4.2.3) show neither significant overall reaction similarity nor significant mechanistic similarity. By contrast, the three carboxylic-ester hydrolases (EC 3.1.1) catalyze overall reactions with identical bond changes and have converged to almost identical mechanisms. The large proportion of enzyme pairs that do not show significant overall reaction similarity (56%) suggests that at least for the functionally analogous enzymes studied here, more stringent criteria could be used to refine definitions of EC sub-subclasses for improved discrimination in their classification of enzyme reactions. The results also indicate that mechanistic convergence of reaction steps is widespread, suggesting that quantitative measurement of mechanistic similarity can inform approaches for functional annotation.",global alignment sequence,2010
10.1371/journal.pone.0146062,PLOS ONE,Public Library of Science,"Honaas, Loren A.","Biology Department, Penn State, University Park, Pennsylvania, 16802, United States of America",Selecting Superior De Novo Transcriptome Assemblies: Lessons Learned by Leveraging the Best Plant Genome,"Whereas de novo assemblies of RNA-Seq data are being published for a growing number of species across the tree of life, there are currently no broadly accepted methods for evaluating such assemblies. Here we present a detailed comparison of 99 transcriptome assemblies, generated with 6 de novo assemblers including CLC, Trinity, SOAP, Oases, ABySS and NextGENe. Controlled analyses of de novo assemblies for Arabidopsis thaliana and Oryza sativa transcriptomes provide new insights into the strengths and limitations of transcriptome assembly strategies. We find that the leading assemblers generate reassuringly accurate assemblies for the majority of transcripts. At the same time, we find a propensity for assemblers to fail to fully assemble highly expressed genes. Surprisingly, the instance of true chimeric assemblies is very low for all assemblers. Normalized libraries are reduced in highly abundant transcripts, but they also lack 1000s of low abundance transcripts. We conclude that the quality of de novo transcriptome assemblies is best assessed through consideration of a combination of metrics: 1) proportion of reads mapping to an assembly 2) recovery of conserved, widely expressed genes, 3) N50 length statistics, and 4) the total number of unigenes. We provide benchmark Illumina transcriptome data and introduce SCERNA, a broadly applicable modular protocol for de novo assembly improvement. Finally, our de novo assembly of the Arabidopsis leaf transcriptome revealed ~20 putative Arabidopsis genes lacking in the current annotation.",global alignment sequence,2015
10.1371/journal.pbio.0030004,PLoS Biology,Public Library of Science,"Nicolas, Michael","Laboratoire de Reproduction et Développement des Plantes, ENS Lyon, Lyon, France",A Gradual Process of Recombination Restriction in the Evolutionary History of the Sex Chromosomes in Dioecious Plants,"To help understand the evolution of suppressed recombination between sex chromosomes, and its consequences for evolution of the sequences of Y-linked genes, we have studied four X-Y gene pairs, including one gene not previously characterized, in plants in a group of closely related dioecious species of Silene which have an X-Y sex-determining system (S. latifolia, S. dioica, and S. diclinis). We used the X-linked copies to build a genetic map of the X chromosomes, with a marker in the pseudoautosomal region (PAR) to orient the map. The map covers a large part of the X chromosomes—at least 50 centimorgans. Except for a recent rearrangement in S. dioica, the gene order is the same in the X chromosomes of all three species. Silent site divergence between the DNA sequences of the X and Y copies of the different genes increases with the genes' distances from the PAR, suggesting progressive restriction of recombination between the X and Y chromosomes. This was confirmed by phylogenetic analyses of the four genes, which also revealed that the least-diverged X-Y pair could have ceased recombining independently in the dioecious species after their split. Analysis of amino acid replacements vs. synonymous changes showed that, with one possible exception, the Y-linked copies appear to be functional in all three species, but there are nevertheless some signs of degenerative processes affecting the genes that have been Y-linked for the longest times. Although the X-Y system evolved quite recently in Silene (less than 10 million years ago) compared to mammals (about 320 million years ago), our results suggest that similar processes have been at work in the evolution of sex chromosomes in plants and mammals, and shed some light on the molecular mechanisms suppressing recombination between X and Y chromosomes.",global alignment sequence,2004
